,0
897,"""THE ASSASSIN'S ILLUSION"" An Essay About Pulse Nightclub Tragedy #lgbtq #violence #hate #acceptance #love #recovery… https://t.co/5w97m3QAy9"
898,@laurenduca Thank you so much!! Your #liberal hate and close mindedness; will get #Trump elected again!! You’re so… https://t.co/QfYaEnCl0R
899,#UNC proving once again #Love is greater than #Hate. I figured since the origin of the “rally” was FaceBook I was s… https://t.co/sMe3FVScDt
900,Learn how to combat #hate Pls read and post a review for When They Go Low WE GO HIGH #dumptrump #mustread… https://t.co/bgPT2hVHYI
901,This image is spreading as it does every time 1 hate filled person uses a gun to murder #Hate isn't a #MentalIllness
902,https://t.co/7MXnxxzOyv.  Another result of #GFYObama driven #Hate on police  and #FalseRacism #CondemnOBama… https://t.co/LKi5EjHYbh
903,"@realDonaldTrump The #HATE that you foster in the #usa is DESPICABLE. 
AMNESTY FOR THE #DREAMERS!
ENOUGH IMMIGRANT… https://t.co/ImTnU8xalL"
904," @MEtruthwithlove: #HATE can declare WAR but “LOVE will SAVE the DAY"" I vow to not let a day go by without having to acknowledge someon…"
905,"#FoxNews You #Hate #America 

'These kids hate America': Fox News fans spit venom at Parkland massacre survivors' s… https://t.co/LD7cFSHqFY"
906,"Reposting @jmaniworld:
Be humble and receive the truth that you need it'll make you stronger and wiser even when y… https://t.co/Q6QpCSPW9Q"
907,"Reposting @jmaniworld:
Be humble and receive the truth that you need it'll make you stronger and wiser even when y… https://t.co/LYLIuTZuiT"
908,Hey look who got Twitter! An anti muslim #hate group based in Hudson WI! @splcenter listed this group on their hate… https://t.co/w1xRcT0zjQ
909, @Lisa_M_Potter: This week in @AtTheU @UUtah geographers analyzed the regional socioeconomic and ideologic factors that drive #hate grou…
910,I imagine one of the reasons people cling to their hates so stubbornly is because they sense once hate is gone th… https://t.co/XLPlfCzzEj
911," @CathyDAndrea99: U.S. #hate groups proliferate in #Trump's first year watchdog says 
#racism
https://t.co/1YSJWqgjvN"
912,#hate him as I to lie there: #adieu 🙂👀
913," @Miccrose: #music CAN MAKE STRANGERS TURN TO #family #hate INTO #love 

THE POWER OF MUSIC IS REAL… https://t.co/ANPI29KCa8"
914,"#music CAN MAKE STRANGERS TURN TO #family #hate INTO #love 

THE POWER OF MUSIC IS REAL… https://t.co/ANPI29KCa8"
915,"U.S. #hate groups proliferate in #Trump's first year watchdog says 
#racism
https://t.co/1YSJWqgjvN"
916,@ReutersUK This will soon be norm in the EU. So easily done by the EU dictators who are busy laying the groundwork… https://t.co/vLhmI48avr
917, @CityBoy_RDG: They say #HATE is a strong word but they throw #LOVE around like it means nothing..😬🙄😯
918,"""THE ASSASSIN'S ILLUSION"" An Essay About Pulse Nightclub Tragedy #lgbtq #violence #hate #acceptance #love #recovery… https://t.co/B7cT9W4okR"
919,Is This A Trick Question Or Just A Joke? The Only Things #TreasonousTrump Cares About Are Money & Power!… https://t.co/FXBcNMbBsz
920,"Jenelle Eason is still employed by @MTV @MTVShows #Tm2.
HER paycheck is what her unemployed husband David Eason (… https://t.co/0c51qC61BN"
921,Great to see @transsouthend  members captivated by @AssignedMale talking about #trans experience in #Montreal the… https://t.co/HtB1Bjknai
922," @DebbiDelicious: No always been the #WHITEMAN THIER PATHOLOGY IS ROOTED IN #HATE  #GENOCIDE OF EVERY OTHER HUMAN BEING
I SAY GOD IS IN C…"
923,"No always been the #WHITEMAN THIER PATHOLOGY IS ROOTED IN #HATE  #GENOCIDE OF EVERY OTHER HUMAN BEING
I SAY GOD IS… https://t.co/TFaWVjuEcO"
924,@JustSomeTweep @superyayadize @realDonaldTrump Oh stop with your hate !! Bad enough #Resistance is a #hate GROUP!!… https://t.co/Ncyc1L9fHj
925,Be steadfast and defend your faith. https://t.co/CPNczORJT2 #Simple_Faith #Christians #Hate https://t.co/ueIJwy93eN
926,@growth_channel @EileenH42731189 @scedmonds @RonSmithTN @RAndrewAuthor @iheart30stm @tisanimalhouse3… https://t.co/y20uWEhKCl
927,"This week alone:
9 homework assignments due
2 midterm exams
2 projects due
3 administrative appointments
2 theatre… https://t.co/UDhlZn8LDh"
928,"Imagine existing this vile all the time. But can say I'm surprised. 
Also acknowledging a Hell inadvertently mean… https://t.co/0YRZOMmR0Z"
929,#writetip #Haters gonna #hate. #bestrong #beyourself #motivation #inspiration https://t.co/2wcYdzmKuF
930,@realDonaldTrump Because unlike you MrPresident #BillyGraham perched ending #poverty #Hunger & #hate!  ALL the t… https://t.co/FvDNt8F6ox
931, @Taekpromotions: While they #hate on me. I just sit back and eat fruit and say #lilpump over EVERYBODY 😳… https://t.co/rhyOuZ9JDD
932," @etraditionalist: While we #indoctrinate our #kids with ""#diversity"" #propaganda #children in #Israel are taught to #hate #gentiles

ht…"
933, @theoleejr: Shit they are scared of you Period.. #HIVDiscrimination #AIDS #Hate 🏳️‍🌈🌈 #Poz&Proud ☣️ https://t.co/ntbbaNCO1M
934,"Seems like these ""faith based"" agencies have nothing to do with #faith and everything to do with #HATE. Just like t… https://t.co/ZmcbEhgWH7"
935," @etraditionalist: While we #indoctrinate our #kids with ""#diversity"" #propaganda #children in #Israel are taught to #hate #gentiles

ht…"
936, @Lisa_M_Potter: This week in @AtTheU @UUtah geographers analyzed the regional socioeconomic and ideologic factors that drive #hate grou…
937,If this is true it would be good news in times when the common sense feeling is that our society in big parts is c… https://t.co/Q7piAK5JZQ
938,Been in one those dreams   where reality seems so real then I open my eyes and it's only a dream #hate those moments
939,@HorneKen #GunControl is important but #hate breeds #violence #pain and #oppression breed violence #MentalHealth… https://t.co/UaXru1JUCo
940,@atDavidHoffman I could never stand Fox to begin with but now ? I absolutely #HATE that despicable #TrumpedUpFauxNews propaganda machine.
941,Do You #Hate That? https://t.co/DowuJ3ZwKV #BookBoost #words #thoughts #Humanity #prejudice #understanding #SNG https://t.co/UvkXG9cjwO
942," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
943,I can’t do anymore. #suicide #sad #depressed #live #hate
944,Last yr amazing the words Ive seen spoken! Do we not #believe that words have power do we not believe they will af… https://t.co/WgWrR7vRbU
945,#Trump & #CNN ... the piece #bothsides really #hate. https://t.co/1pwmzg3rf2 #PhoenixRally #MSM #CNNFakeNews #TCOT… https://t.co/HvQGj8iEOL
946,@JohnnyMcNulty @guypbenson You are Delusional..Billy Graham was a great man..the kids are looking for answers..it's… https://t.co/e7pUPnN53L
947,"I'm Sorry I Punched Your Nan

#poetry #nan #punch #apology #writing #WednesdayWisdom #respecttheelderly… https://t.co/ZjIJ5ERtu2"
948, @Lisa_M_Potter: This week in @AtTheU @UUtah geographers analyzed the regional socioeconomic and ideologic factors that drive #hate grou…
949,Spread love not #Hate #influentialWednesdays #WhoCanYouHelpMakeBetter🤔 it’s #yafathersuncle😂😭… https://t.co/VpbjQN4Kq3
950,This week in @AtTheU @UUtah geographers analyzed the regional socioeconomic and ideologic factors that drive #hate… https://t.co/Z49XHhB29D
951," @stevenschub: #Love #Hate
Where the Battle Begins...
#Reason vs. #Faith.
#Rand vs. #Kant.
#Reality the final arbiter.
@AynRandInst http…"
952,If you ever forget how people are #horrible #mean #unpatriotic #UnAmerican vile spewing #hate and thinks everyone n… https://t.co/1Odypjfk49
953,Her touch...  #love #hate #indifference #experience #poem #poetsofinstagram #poetry… https://t.co/gm45SNzluJ
954,we don't have a gun problem we have a #hate problem. people will always find ways to destroy even without guns. https://t.co/SluyxVWUCX
955,"#Love #Hate
Where the Battle Begins...
#Reason vs. #Faith.
#Rand vs. #Kant.
#Reality the final arbiter.… https://t.co/DxNxNBWtUz"
956," @La7li: ""#Hate is easy.

 #Love❤️ takes #courage"" https://t.co/mBIcVOBS6L"
957,"""#Hate is easy.

 #Love❤️ takes #courage"" https://t.co/mBIcVOBS6L"
958,#hate #crime #sgt today received refresher training on #ModernDaySlavery . Excellent session! #thanks & well done t… https://t.co/tEITEJ18nU
959, @LevesterJoeGR2: #HATE IS LIKE A #CANCER... IT CONSUMES!~
960,"Disturbing and simply unacceptable...
.
.
#homophobia #hate #discrimination #russia #russian #putin #lgbtq #lgbt... https://t.co/L1tMjknMuK"
961,#Breitbart #InfoWars and other #RightWingMedia spreading fateful #FakeNews about an undocumented homeless person -… https://t.co/y1bEAO2LoG
962,"#Fighting #Hate #Harrassment #metoo and #Abuse Twitter Changes the Rules via https://t.co/oxaFRSdGh5 #news
#msnbc… https://t.co/bMAi2xcO0q"
963, @lovequotesfan: You know you really #Love someone when you can't #Hate them for #Breaking your #Heart. https://t.co/bGKeWD9lNG https://t…
964,"So much of #hate I say. 
Maa'm @LambaAlka #politics has no gender. No better proof than your tweet below. https://t.co/hfS2YU5SnT"
965," @itsmissq: If you don't #love her or #hate her yet you will. 
#YouTube Subscribe:  https://t.co/PjqUQLFxdZ

#MissQuantum #Christmas #Tr…"
966,@PGPDNews Many Prayers for your Police Department & the Officer’s Family during this horrific time. This killing of… https://t.co/V0G5omhd4r
967, @NancyLoo3: People like @_achaean don't respect #religiousfreedom & #harmony online.They blatantly #hate & #discriminate #DorjeShugden p…
968,"""Hate (My Story)"" How do we forgive? #love #hate #forgiveness #recovery #mentalhealth #oktosay #lgbtq #karlyletomms… https://t.co/YR6n1YzfqA"
969,@RepDianeBlack Tragically his son seems to have chosen not to follow in his father's footsteps #Hate #Hypocrisy #Pharisee
970,"Racism isn’t always hate
Racism isn’t always hate
Racism isn’t always hate
Racism isn’t always hate
Racism isn’t al… https://t.co/cLCRiUfGa4"
971,"The Jerusalem Post

Verified account
 
@Jerusalem_Post
 2m2 minutes ago
More
#BREAKING: Number of U.S. hate groups… https://t.co/x5KWjUvJT9"
972," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
973,@PETEKEELEY @LisaDanel @akrdu2 @babycatcher16 @Kathy_Mourad @cvpayne @jack @Twitter @TwitterSafety Keith your descr… https://t.co/8tuhEWqW1E
974,@RealJamesWoods Really. Was the Vegas shooter a #dreamer?  How about the #Columbine shooter? How about the… https://t.co/lx7ElXwoGc
975,"""Do you #hate people?”
“I don't hate them...I just feel better when they're not around."" - C.B"
976,and mostly #HATE https://t.co/00NaquJgNh
977," @JerryHicksUnite: Is the right-wing press trying to get Jeremy Corbyn killed? Because it looks like it.
https://t.co/HSVjnl8EBO - #Hate…"
978,@TomiLahren looks and sounds like anger and hatred. Tell her to have a kid and see how her “concerns” change.… https://t.co/SNy67nj9Eg
979,.@TheMRC Announces Campaign: Hold 'The View' Advertisers Accountable for #Anti-#Christian #Hate https://t.co/Xq7NU8z33H
980," @USAloveGOD: @WajahatAli You are such a #racist spreading #hate!  You are the problem with the future of #America.

#WakeUpAmerica 
It's…"
981,https://t.co/uO5VyfOqRE    This is the #America we live in have you ever seen this?    #Violence #HateGroups… https://t.co/mk9WO5DRCT
982, @KarlMller13: Let's make this world a better world for boys and men! #CEDAW69 #feminism is #hate
983, @KarlMller13: Let's make this world a better world for boys and men! #CEDAW69 #feminism is #hate
984,Way too fucking funny! #TattooLove #TattooLife #DontChasePeopleChaseDreams #THC #420 #Love #Hate… https://t.co/sAApVzqw8t
985,"""THE ASSASSIN'S ILLUSION"" An Essay About Pulse Nightclub Tragedy #lgbtq #violence #hate #acceptance #love #recovery… https://t.co/tr6Drwfnhk"
986, @j_apolit: We call on the Polish PM .@MorawieckiM to sue .@RudermanFdn for waging a #hate campaign against the #Polish nation deliberat…
987,I’m betrayed by everyone “close” to me...hence my trust issues 😒 #theft #lies #hate I swear you don’t have to be we… https://t.co/PbrPz8Xykt
988,Mighty sad when the people you turn to for help and guidance put you down... Get it on ya own.. figure out a way.. #love more #hate less
989,If someone wants to cause harm there are other methods...#knives #bombs rent a #truck and drive it into a crowd.… https://t.co/5SBiRaG1vV
990,A nigga won’t fuck with you these days cause they #hate to you doing better then them all by yourself.
991,I #Hate when people wanna reply to your post on your social media accounts talking hella shit but wanna be a pussy… https://t.co/nVhgM9xEbe
992,"F*** you (f*** you) 
F*** you very very much
'Cause I #hate what you do
And I #hate your whole crew
So please #don't stay in #touch."
993,I #Hate fair weather friends
994," @BiomassGas_: @CleanTechnica
@TinaMCasey

Re: Your #SynthesisGas article today

Your;
#FarLeft politics
#PresidentTrump #HATE
&
RABID #T…"
995,Dear @Twitter @jack: Why is a #Nazi even allowed on your platform? My father fought & was seriously wounded fighti… https://t.co/BttMsoe9pR
996,"""The #Satanist sect is not materialistic. It believes in #eternal life. Oulanem the person through whom #Marx spea… https://t.co/IT39dStKwJ"
997,People who follow a #religion.. do they have to ask for daily forgiveness when they’re full of #hate and #judgment?… https://t.co/PKfCHLL1ih
998,"Moment of life where I'm so busy loving my own life having no tym for
 #hate 😡 #regret 😓 #fear 😱
 #allenkota… https://t.co/FUZeFQnxGq"
999,Frankly the steady stream of #politically motivated rants just doesn’t help my #fibro nor does it seem to solve th… https://t.co/WWAC6xY4q2
