,0
219,@WWELUFC @itsBayleyWWE @IAmEliasWWE @itsBayleyWWE and @IAmEliasWWE both are good couple . @RusevBUL finished their… https://t.co/NM00TFxj36
220,How to stop social #media from supercharging #hate speech -by Sherif Elsayed-Ali https://t.co/OT4CAGLTWJ v @Reuters
221, @Prince_Dauz92: With my big baby.. lol chill n peace.. hehehe #love #hate #hug #kiss #kick #asian #asianboy #potd #ootd #selfie #wefie h…
222,"I've learned to #Hate the #Russians
Through my whole life
If another #war comes
It's them we must fight
To hate the… https://t.co/tyuWU06NgQ"
223,When we don’t know who to hate we hate ourselves. #hate #frustrated
224,@ilovefishdicks @realDonaldTrump Hey Mr Lube your butthole. Give your ass a break. Also Trump isn’t the one screwin… https://t.co/82fBRLy58R
225,You only have to look at how #socialmedia is viewed in the #MiddleEast to realise it's more a force for #good than… https://t.co/75Z0qVXLUs
226,@williamligon why do you want to be remembered as a #bigot? Why all the hate? Are you closeted? Who taught you to h… https://t.co/z0VFKSwNT1
227,Words spoken in deep #love or deep #hate set things in motion in the human heart that can never be reversed. ~Frederick Buechner #quote
228,"https://t.co/JNNt1XNSgy
نفرت کی جنگ محبت سے
#Love #Against #Hate
#नफरत के बदले #प्यार 
Its time to get #beneath the… https://t.co/azdeaMjPzX"
229, @MudwallsFarm: #love them or #hate them !  They are still a great veg. #tops are probably the best way to enjoy #sprouts. Try before the…
230,"School day is coming ! !😭😭
I hate school! 😭
I can't see Thomas and Dylan and Harry anymore😭😭I don't want to live in… https://t.co/3gOoUPZOZL"
231,"This lot are scum.

They label opinions they don’t like as #Hate

And then whine like little bitches when they get… https://t.co/L1W3jSjXnN"
232, @Iam_Marliin: ♖Plz downloadstream the most downloaded #1 chart topping single 4 3 weeks now titled#HATE by @Foza Ft. Me & is Prod. By…
233,Searching for a new car involves either buying a diesel with inevitable DPF problems or a small turbo petrol engin… https://t.co/uNvx7qGmoT
234,"""Reverse Psychology don't deflate me when you trying your hardest
It's ok if you ignore or hate me 
I got to love you regardless...""
#HATE"
235,#love them or #hate them !  They are still a great veg. #tops are probably the best way to enjoy #sprouts. Try befo… https://t.co/uQYTkhcDNF
236,Black Namaste.. white violent smile. https://t.co/oF4hsghOcq #writers #poet #writer #spokenword #love #hate
237,"@footballmacgee Lmao! 

#Deflection
#NameCalling
#Hate
Pushing a #FalseNarrative 
#SelectiveOutrage

All #LiberalTactics"
238, @jamesbryronlove: Out Of The FRame -#love #hate #desire  #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX htt…
239, @jamesbryronlove: Out Of The FRame -#love #hate #desire  #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX htt…
240,Out Of The FRame -#love #hate #desire  #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX https://t.co/xGD1JmBc4B
241,@Shriz100 @ruthhayhurst @theresa_may Well said Shaz. @Theresa_May is the WORST #PrimeMinister in the history of ou… https://t.co/DBsCsp7xDd
242,Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX https://t.co/6djVhNKqRN
243," @JerryHicksUnite: Is the right-wing press trying to get Jeremy Corbyn killed? Because it looks like it.
https://t.co/HSVjnl8EBO - #Hate…"
244,#God will not allow in #Muslims #Synagogue-attenders #Buddhists #Hinduism or any other false religion #believers… https://t.co/ZKT64IHnG6
245,@rachelherriotts @LEVETLEIGH I keep saying that so like if someone yells #Lezza at me while burying an iron bar in… https://t.co/xVXVkPZmQg
246,I am #sorrysorry #twitter I don't like when people make me feel #negative over little issues that in the bigger… https://t.co/iMedI9LpdZ
247," @SereneDamsel4u: I still get disturbed by few voices
#hate #them

~PN~"
248,"This is the Houston Vampire Court at it again. 

#transphobia #homophobic #homophobia #hate #bullying #hvc #Vampire… https://t.co/tDlE7Mq44U"
249, @HSCrow_Official: In 2017 I wrote a book against #hate/#violence after 2016's #shootings. Yet it occurred again in my old school. A plac…
250, @HSCrow_Official: In 2017 I wrote a book against #hate/#violence after 2016's #shootings. Yet it occurred again in my old school. A plac…
251,"*&lt;9&gt;
20:20 Charlotte Bird #Neurotransmitter 🠡 🡒
20:20 UTR 9-6 G U #A C
20:20 #davidKiller
20:20 #GAIN #HATE
20:20 G… https://t.co/zchSgvVJ1c"
252,@washingtonpost Seeing this face in full #despair #hate assume he is looking right at  a #rigby powered Holland&Hol… https://t.co/Le6QU90QoH
253,The real drama in Leah Remini’s sleazy hate-filled Aftermath TV show turns out to take place behind the cameras.… https://t.co/9FHQqf2ccS
254,"I #Hate #Sridevi: #RGV 
have you know why rgv hates sridevi ? comment down if you know.!

https://t.co/cRCUlE1jSv"
255,#hate #abuse #animals  No animal deserves to be abused it makes my blood boil when I read articles about this… https://t.co/xAuGcXqaFE
256,People walk around act like what #hate means. Nah! No one does until you #hate yourself. I mean... Truly #hate yourself. That's #power.
257,"@JaniceTXBlessed These are the drivers of an agenda to radically alter the direction of our country. 
They have wor… https://t.co/fzROXBEGCj"
258,"Some will #love you for no reasonsome will #hate you for no reasonBut why the hell do you need reasons? 
Just fit the puzzle"
259, @zeusFanHouse: #LindaSarsour Renews Her #Jihad Against #Trump ~ Subversive #Islamist Continues To Stir #Hate In #Muslim Community https:…
260,"""'It’s sometimes hard to go into these situations because emotions are high on both sides' she says. 'But we need… https://t.co/u6w1hpGdsF"
261,Being ignored by the one you care the most n whose attention is da world to u is da worst feeling. #Hate
262," @CALVINCARSON: ""#hate is too great a burden to bear. It injures the hater more than it injures the hated."" Coretta Scott King #BlackHist…"
263,Not even picking sides... Just saving this tweet as it makes for great ammo in real life educational conversations… https://t.co/iOa150fakK
264," @peekstaa: Here you go @BarackObama  
Your list Your #Legacy
#ObamaKnew
#ObamaGate
#Hate
#BarackObama
@SmokinSam420
@Wmcm13 @cleoworks1…"
265,@SenGillibrand Whyyou don’t need books to teach #Hate
266,Morning Sunday... u suck #Sunday #sleppy #Hate #morning https://t.co/GWKF3f890D
267,@CoolSculpting @DebraMessing Have you ever noticed that #CoolSculpting only uses celebrities to promote? Like they… https://t.co/aJ6Hh3ICrd
268,@MichaelSteele You 👍🏻 Matt 👎🏻there is no backpedaling this. Too me if it was anti Semitic the relationship would t… https://t.co/ni1t6oondq
269,"Seriously 🙏🏼🙏🏿🙏🏽...@DNC needs prayer. @TheDemocrats smell/sound/look like #EVIL. No guilt. No shame. Only #hate.
Re… https://t.co/TzuQwT0tR4"
270,@DanyboyEsc @CheerTheory 🙄 #hate hate hate ...
271,"Here you go @BarackObama  
Your list Your #Legacy
#ObamaKnew
#ObamaGate
#Hate
#BarackObama
@SmokinSam420
@Wmcm13… https://t.co/AQM6QQ2tHm"
272,"#Stopbullying  ""Bullying hurts. Please be nice."" 
#Bullying #Exclusion #NameCalling #Agression #Hate #Disrepsect… https://t.co/AOr2vVCeNR"
273," @Imari_PINK: GO CHECK OUT OUR LATEST VIDEO! 🚫
https://t.co/ILHmM4Yv0W
#Hate #HateWillNeverWin #LGBT #TeamLesbians #Team2moms #LoveWins 😊…"
274,Sorry to spoil your perfect record: Here's a bikt of #DonaldTrump #HATE https://t.co/HxGiPgbU4Q
275,@Hell_HasCome @VAgirl1973 @tjsunrise62 @talkaboutit84 @JonathanGalt1 @Ironbutterfly55 @RobertG32202141… https://t.co/X5Vc2V7e8S
276,Am I the only one that feels so tired of the hate in this country?  #CivilWar #hate #MAGA #loveoneanother #Sad
277,"""Life is one big road with lots of signs. So when you riding through the ruts don't complicate your mind. Flee fro… https://t.co/2coQdjyXox"
278,@Education4Libs I am thinking about joining now with all the @NRA #hate I feel #sorry for the #NRA with everyone… https://t.co/D9PoeDVLcF
279,#TheTruth Is #Hate simply the legacy of U.S. history you cannot change? Never forget white people owned black peopl… https://t.co/FVeZ2TryYn
280,Are you certo? Back to Conversations @joerogan #opinion #answer #learning #sapiosexual #reader #book #magazine… https://t.co/rKkVsBjJlX
281,"Some #basics for me:

Be right with myself.

Seek the fullest of #truth.

Accept #election results unless there is… https://t.co/tXVnDCUWxz"
282,#Trump & #CNN ... the piece #bothsides really #hate. https://t.co/1pwmzgl26A #PhoenixRally #MSM #CNNFakeNews #TCOT… https://t.co/LydwH2QLC2
283, @nicholasyu12: .@Tibet_4_Tibetan discriminates & spreads #hate online by targeting & harassing a group of Buddhist. Please report and #R…
284,"#Eminem #EdSheeran #River

-
-
-
-
-
-
-
-
#Rap #HipHop #RapRemix #SocialSaturday #SaturdayStyle #SaturdayNight… https://t.co/IKDPhHSfH3"
285,@talkaboutit84 @llcape @GORDORICH @Hell_HasCome @DavidWi46213854 @Falconer084 @M2theMfknJ @StormyVNV @WandaIsBack… https://t.co/nkk9Z0KXxe
286,#CPAC2018 #CPAC #SouthCarolina #bigotry #homophobia #LGBT #LGBTQ #religiousfreedom Family Research Council couldn't… https://t.co/j76nC8Vwc8
287,Daily Tsem Tulku our spiritual teacher is being targeted & harassed by abusive #Twitter ac @Tibet_4_Tibetan with… https://t.co/H1Rp380dcy
288," @titor_dadpissed: $1000 PHONES. $150 PLANS. TO SHARE #HATE? WITH SOME #BILLIONAIRES CONNECTED TO THIS ........ FEEDING IT.

@realDonald…"
289," @titor_dadpissed: $1000 PHONES. $150 PLANS. TO SHARE #HATE? WITH SOME #BILLIONAIRES CONNECTED TO THIS ........ FEEDING IT.

@realDonald…"
290," @titor_dadpissed: $1000 PHONES. $150 PLANS. TO SHARE #HATE? WITH SOME #BILLIONAIRES CONNECTED TO THIS ........ FEEDING IT.

@realDonald…"
291,Send custom and anonymous comments on #instagram and #facebook!!! contact us for details and go to our website:… https://t.co/dXkeX5G7b8
292,$1000 PHONES. $150 PLANS. TO SHARE #HATE? WITH SOME #BILLIONAIRES CONNECTED TO THIS ........ FEEDING IT.… https://t.co/q3MUxGqexu
293," @MarkitoKrod: @realDonaldTrump The #HATE that you foster in the #usa is DESPICABLE. 
AMNESTY FOR THE #DREAMERS!
ENOUGH IMMIGRANT BASHING…"
294,917 total hate groups in America. 130 KKK chapters 100 white nationalist 99 neo-nazi. How nice. #Wired #Hate
295,I'M WINNING.. you've GONE PUBLIC w/ #ABUSE of #DEEP #STATE for #PERVERSE #LIBERAL #JUDAISM & #SATAN.. YOU #HATE MY… https://t.co/90lF2wAmT7
296,Dream analyst art of my #TrumpPresidency #nightmare #DreamerFiles #FallingWater #Deplorables #JimCrow #Putin #Hate  https://t.co/Q3ddMdNuW6
297,Love ?? #hate #smile #tears .......... Nothing change.........
298,Truth is not allowed in Trumpland. #trump #cult #hate https://t.co/5BoqGs2c4g
299,#Whites4Trump threaten to #lynch black woman #Hate  https://t.co/TIiOl4LKht
300,"I got a whole bag of jelly beans stuffed up my ass
#self #hate #ihatelife #fuckpeople #bad #depression #depressed… https://t.co/c5UYV8JMUv"
301, @jamesbryronlove: Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX http…
302,"Why the hell does #YouTube allow this hate-garbage on their platform!
#hate #racism #Nazis #Trump 
https://t.co/jvxDbcSLtO"
303, @nicholasyu12: .@Tibet_4_Tibetan discriminates & spreads #hate online by targeting & harassing a group of Buddhist. Please report and #R…
304,The left FULL of #HATE! And what's wrong with #America. I wish #Hollywood would have kept their word and left the c… https://t.co/Czvoitdtvz
305,Daily Tsem Tulku our spiritual teacher is being targeted & harassed by abusive #Twitter ac @Tibet_4_Tibetan with… https://t.co/S0TXbnzgQc
306,.@Tibet_4_Tibetan discriminates & spreads #hate online by targeting & harassing a group of Buddhist. Please report… https://t.co/DNZN6YNJFf
307, @YatesPam: This man is CRAZY !!! #MSNBC #CNN #DNC #RNC #Thisisnotnormal He needs to #stepdown #GOP are #spineless They #hate #America ht…
308,#hoodie #weather #instagram #latino don't #hate #whitecomplictedmexican #yungnorth  #minnesota… https://t.co/UrEJoFDz2X
309,@Hell_HasCome @JonathanGalt1 @ddskirsch @PhillipBoldt @DavidWi46213854 @AgentIceBlue @WandaIsBack @fastcow33… https://t.co/ykRfcvwFcr
310, @jamesbryronlove: Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX http…
311,@BreitbartNews She should take a look in the mirror and she’ll see the one who needs to F off.  This hatred the… https://t.co/o5P6gz2E5c
312, @jamesbryronlove: Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX http…
313,@Falconer084 @WandaIsBack @fastcow33 @Hell_HasCome @DavidWi46213854 @AgentIceBlue @deepdvr1234 @any1buttHillary… https://t.co/lkmcGaoIcc
314,Spit.... #flow #run #bullet #delay #hiphop #hiphopmusic #seattle #206 #money #ok #hate #doyou #triplebeam #skeam... https://t.co/KzOesJwxWf
315,Spit.... #flow #run #bullet #delay #hiphop #hiphopmusic #seattle #206 #money #ok #hate #doyou… https://t.co/1kOQSOyREu
316,#homegrown #hate endangers the #usa. Or are these the footsoldiers of #MAGA? https://t.co/BP2j5XZHdP
317,"White nationalist endorses @TGranicAllen’s @OntarioPCParty leadership campaign. 

#onpoli #PCPO #PCPOLdr… https://t.co/qBcrTShSLA"
318,Get Over #madness & #hate :  https://t.co/ViMSHEtoa7 via @youtube
319, @jamesbryronlove: Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX http…
320,Out Of The FRame -#love #hate #desire #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo #nd https://t.co/3rioDICClX https://t.co/bAIpMyl5Ko
321,.@TwitterSafety why do you allow & facilitate abusive tweets & #harassment from @_achaean? It is clearly set up to… https://t.co/j4RbCPATEe
322,"Does your #boss #hate you? 

Find out:
https://t.co/AvAfelrg6R"
323,"@SebGorka @Lrihendry @JudgeJeanine @CPAC @FoxNews #Feminism is #Hate
They're #FemiNazis"
324,Out Of The FRame -#love #hate #desire  #asmsg #ian1 #spub #iartg #kindle #ibooks #kobo https://t.co/SOgekHBVQW https://t.co/tzXoWhxXD3
325, @MikeBerco: I’ve never liked the crying MJ face memes but I’m looking forward to these 😭😂 #WireTaped #hAte
326,WHO CARES who did what 15 years ago...r u serious....WHO CARES BUT you and your #judgemental  #hate MISS ALMIGHTY P… https://t.co/lVuln6tbYX
327,Just played #Hate Me by #Children of Bodom. https://t.co/FxVuGRg7T7 https://t.co/NuKvN86igT
328,Have you ever noticed that #CoolSculpting only uses celebrities to promote? Like they really need free stuff! I am… https://t.co/4dwJsuXLsB
329, @allentien: #DeepWiredforHate Our brains are over-evolved to detect and remember danger with #hate so two points: 1) use hate better h…
330,#DeepWiredforHate Our brains are over-evolved to detect and remember danger with #hate so two points: 1) use hate… https://t.co/1Fye1VdG6D
331,#HumanReasoning #Politics #Hate: If you look up and read work from #WilfredBion a British psychoanalyst he makes… https://t.co/d5DL2HlWN8
332,@FNBOmaha What other credit cards do you issue? I want to make sure to cancel them if I have them... Dont want to s… https://t.co/d1xenGokQ7
333,"You shouldn't hate! Except for #sunburns and #hangovers we hate those... 

#ThingsICantAccept #RationalPetPeeves #hate #donthate #Haters"
334, @lorren92: We are not too far from those we #HATE https://t.co/DHSznlAspf
335, @EL1421: Permission to #Hate is a Powerful #Drug and #America is #Addicted! ☹ https://t.co/EavEVDpoG5
336,"#obama #EnemyoftheUSA
#UpToNoGood 
#Enough
#WorstPotusEver #GoAway
obama doing what he does best...Incite Racial Di… https://t.co/aQGZ3tLpG0"
337,Permission to #Hate is a Powerful #Drug and #America is #Addicted! ☹ https://t.co/EavEVDpoG5
338,"The ridiculousness of #RELIGION 

#Love not #hate 
#Humanism 
#Atheism 
https://t.co/zNU3yj6TTK"
